account_id,customer_id,avg_balance,account_open_days
A2830,C1809,8092.7,1708
A2831,C157,12861.59,745
A2832,C733,29509.65,1962
A2833,C307,126620.33,629
A2834,C1006,26013.9,127
A2835,C2168,10176.78,859
A2836,C1685,1984.94,159
A2837,C1015,5440.6,842
A2838,C2458,15650.86,1377
A2839,C65,22169.69,247
A2840,C2784,37653.58,1598
A2841,C961,5606.76,509
A2842,C2944,11332.37,592
A2843,C1739,68161.82,1405
A2844,C468,34985.22,594
A2845,C2250,3762.84,231
A2846,C2696,11685.28,1402
A2847,C927,32578.23,1084
A2848,C231,18069.43,1358
A2849,C709,28352.31,1875
A2850,C1414,23956.29,372
A2851,C2716,60241.88,1004
A2852,C572,49591.53,1626
A2853,C209,8208.75,1426
A2854,C2402,16207.56,613
A2855,C2494,21061.62,906
A2856,C55,6346.81,956
A2857,C115,16475.99,1781
A2858,C2239,119671.1,108
A2859,C2865,6211.44,438
A2860,C2204,14745.78,616
A2861,C2895,49006.27,1556
A2862,C581,15521.89,1639
A2863,C2072,19036.86,366
A2864,C1407,18864.23,788
A2865,C2918,9779.97,737
A2866,C2955,38623.81,211
A2867,C436,2062.81,1266
A2868,C1811,2274.07,1950
A2869,C1455,8108.68,1906
A2870,C338,16664.37,353
A2871,C2652,3079.32,920
A2872,C1551,12735.2,1760
A2873,C2733,45421.41,1500
A2874,C2553,10002.68,104
A2875,C191,2002.1,1070
A2876,C2865,10481.99,1770
A2877,C2702,15591.87,1931
A2878,C22,16881.12,1194
A2879,C2468,25145.14,513
A2880,C1149,9141.05,363
A2881,C1836,19246.79,1519
A2882,C2207,52806.85,1912
A2883,C1192,11229.89,37
A2884,C681,12589.95,1632
A2885,C2372,16523.96,1112
A2886,C2236,12559.92,486
A2887,C653,281246.6,363
A2888,C1432,5025.23,150
A2889,C2356,14266.94,1364
A2890,C2149,6492.58,1381
A2891,C287,32427.46,68
A2892,C1766,136952.39,1255
A2893,C144,49415.32,839
A2894,C993,20215.28,325
A2895,C2064,76648.68,374
A2896,C204,82235.76,528
A2897,C2360,75151.17,660
A2898,C818,28360.89,1827
A2899,C2897,21631.06,1687
A2900,C2245,31958.68,1614
A2901,C900,15052.31,241
A2902,C2790,44662.17,1051
A2903,C2685,14814.13,82
A2904,C469,4348.82,924
A2905,C133,7212.42,249
A2906,C1936,43134.38,898
A2907,C2082,10275.54,1206
A2908,C679,6238.97,1106
A2909,C2324,4428.68,1821
A2910,C487,6959.72,605
A2911,C1154,16773.57,1883
A2912,C969,11607.43,305
A2913,C1238,72897.92,358
A2914,C813,27199.96,1457
A2915,C1603,64303.51,1130
A2916,C619,29673.45,1126
A2917,C217,10509.57,697
A2918,C2296,16196.62,402
A2919,C2651,65436.58,1476
A2920,C1157,51578.03,419
A2921,C428,25692.92,1063
A2922,C1944,36054.46,1459
A2923,C2306,16350.92,821
A2924,C2083,53087.7,776
A2925,C2519,25485.49,419
A2926,C1845,29396.34,1677
A2927,C1847,12913.76,460
A2928,C1237,39580.96,133
A2929,C2984,14817.85,1157
A2930,C1442,28807.0,868
A2931,C1974,38833.03,172
A2932,C2427,22553.24,860
A2933,C2748,8671.66,261
A2934,C2924,2029.48,321
A2935,C2272,17770.95,473
A2936,C81,15858.38,1251
A2937,C2559,30251.01,1836
A2938,C1574,15246.32,511
A2939,C1259,23828.12,712
A2940,C1588,78272.67,1589
A2941,C1904,10529.65,1376
A2942,C712,49971.84,1428
A2943,C1110,44041.46,1795
A2944,C234,18217.11,1532
A2945,C2110,20195.01,1035
A2946,C442,9117.63,390
A2947,C130,58390.48,1562
A2948,C486,5832.79,259
A2949,C825,9517.5,1813
A2950,C816,5539.25,146
A2951,C2824,133576.46,1356
A2952,C2664,11616.89,666
A2953,C2303,16427.17,222
A2954,C2504,3948.61,318
A2955,C1229,12058.16,263
A2956,C1499,19870.68,100
A2957,C387,25905.87,771
A2958,C2176,18437.21,1809
A2959,C1608,22452.85,953
A2960,C1922,4976.65,678
A2961,C2805,33472.93,193
A2962,C1326,58615.71,1333
A2963,C1948,6281.52,994
A2964,C1460,17874.68,750
A2965,C295,28181.58,784
A2966,C2913,55450.18,1123
A2967,C1245,10757.3,276
A2968,C1391,25032.0,1037
A2969,C903,13071.97,91
A2970,C892,58162.29,1141
A2971,C441,23051.93,645
A2972,C23,59083.7,1111
A2973,C2793,12122.46,1101
A2974,C1604,28381.02,965
A2975,C2310,17522.1,339
A2976,C646,1545.61,575
A2977,C2541,7048.7,1589
A2978,C1716,29639.72,717
A2979,C1532,6173.42,304
A2980,C124,6783.7,104
A2981,C1002,14510.79,831
A2982,C2680,22799.91,172
A2983,C2212,8393.75,95
A2984,C16,55946.19,902
A2985,C2762,6489.61,1163
A2986,C1742,9666.71,1592
A2987,C2158,6189.01,1658
A2988,C917,51888.48,1097
A2989,C1094,3824.66,1367
A2990,C1911,38986.85,1577
A2991,C1181,7204.33,199
A2992,C1439,93711.28,1144
A2993,C2290,46185.28,747
A2994,C2370,11542.78,687
A2995,C2831,51044.25,1594
A2996,C1033,9701.05,250
A2997,C2939,9934.23,859
A2998,C2353,29907.91,1988
A2999,C1068,19027.53,1818
A3000,C571,5446.38,1017
A3001,C1501,8847.42,1084
A3002,C385,227942.02,816
A3003,C184,47940.5,352
A3004,C1925,9820.75,1697
A3005,C780,17418.99,377
A3006,C505,40852.44,601
A3007,C2723,11923.39,99
A3008,C2845,6360.7,1575
A3009,C305,18890.45,890
A3010,C489,39465.36,1451
A3011,C1393,17575.48,1413
A3012,C311,6957.9,727
A3013,C374,4988.1,557
A3014,C1119,2748.07,48
A3015,C1681,5000.33,1298
A3016,C667,12434.18,1880
A3017,C2184,2610.23,1257
A3018,C393,37725.15,162
A3019,C860,20325.24,565
A3020,C227,21919.8,1752
A3021,C2693,13901.71,35
A3022,C885,53932.87,206
A3023,C1467,10930.77,1330
A3024,C2945,62907.88,1807
A3025,C2133,13966.81,1237
A3026,C529,49205.78,1969
A3027,C941,7066.14,1955
A3028,C2254,23910.39,1836
A3029,C1666,7708.15,1697
A3030,C2408,5768.75,1828
A3031,C1243,50986.82,650
A3032,C1553,43793.31,1193
A3033,C1549,7378.67,1173
A3034,C737,9737.26,1242
A3035,C1036,9832.28,266
A3036,C949,41616.71,802
A3037,C2462,36356.77,989
A3038,C902,59888.99,89
A3039,C1615,29657.54,267
A3040,C1858,15582.96,541
A3041,C342,20083.66,102
A3042,C2891,12322.56,42
A3043,C664,17247.51,776
A3044,C73,53828.52,588
A3045,C2954,152595.05,1729
A3046,C1951,4132.84,576
A3047,C54,39927.45,1475
A3048,C2359,27688.41,650
A3049,C2188,34348.61,1380
A3050,C445,21844.88,1773
A3051,C621,44606.46,321
A3052,C2352,40363.89,405
A3053,C1694,12580.74,308
A3054,C2147,30834.19,1243
A3055,C1592,33401.41,374
A3056,C2161,73137.0,737
A3057,C967,7494.23,1840
A3058,C917,27446.23,1268
A3059,C272,24171.12,1202
A3060,C1536,24235.33,1090
A3061,C2186,12138.68,1687
A3062,C479,56664.37,794
A3063,C1895,18870.58,1547
A3064,C437,4589.53,814
A3065,C199,36314.01,952
A3066,C1320,33692.83,208
A3067,C2237,11471.43,1981
A3068,C2553,26928.99,1955
A3069,C2449,9119.07,1263
A3070,C2833,16376.12,338
A3071,C2588,6449.03,837
A3072,C2773,31025.74,1264
A3073,C1569,14001.61,1305
A3074,C1881,19843.94,766
A3075,C1923,38539.56,695
A3076,C1910,8327.24,864
A3077,C2297,89985.05,1269
A3078,C2297,104546.59,270
A3079,C2978,6371.0,518
A3080,C428,15810.57,802
A3081,C1231,25974.39,798
A3082,C816,7722.75,1441
A3083,C2981,16086.35,779
A3084,C905,31888.57,1530
A3085,C678,76777.1,759
A3086,C1763,44256.08,944
A3087,C1515,3434.58,972
A3088,C2599,28265.28,611
A3089,C1062,7042.43,1817
A3090,C481,16218.98,1148
A3091,C1324,64186.47,396
A3092,C2761,19327.2,440
A3093,C1175,85046.34,117
A3094,C273,28952.46,285
A3095,C339,69528.95,1563
A3096,C2960,32306.62,1606
A3097,C2181,43057.96,1379
A3098,C381,50631.51,743
A3099,C2063,13427.76,106
A3100,C901,19931.74,699
A3101,C264,33808.88,507
A3102,C844,15977.61,1934
A3103,C1049,7152.1,1230
A3104,C1575,16852.87,429
A3105,C2965,3522.21,693
A3106,C1386,7776.03,1740
A3107,C2929,10764.43,749
A3108,C2977,33263.88,1570
A3109,C2984,65674.07,167
A3110,C1290,6446.77,1515
A3111,C1548,135408.07,428
A3112,C2725,8995.17,1064
A3113,C1360,58261.75,128
A3114,C449,81852.81,532
A3115,C2649,7043.05,1125
A3116,C348,24703.5,1410
A3117,C2081,51345.63,1045
A3118,C903,7014.0,1775
A3119,C1356,35512.53,1347
A3120,C2170,54648.39,1870
A3121,C1139,86516.55,506
A3122,C534,9579.81,849
A3123,C2515,10757.34,1523
A3124,C1059,24054.7,787
A3125,C755,4799.25,767
A3126,C2149,5705.06,1700
A3127,C2650,5630.29,456
A3128,C2404,21932.23,1266
A3129,C2851,26314.06,1411
A3130,C2857,36378.78,503
A3131,C202,56985.13,1253
A3132,C2611,95568.14,1117
A3133,C1156,33109.0,618
A3134,C2103,23106.3,1684
A3135,C2918,14707.45,271
A3136,C2714,14608.87,1155
A3137,C2590,138932.29,1795
A3138,C702,21700.41,877
A3139,C2720,37734.85,419
A3140,C1059,34333.82,1300
A3141,C2630,11253.11,1403
A3142,C296,92402.63,1499
A3143,C677,65155.6,1362
A3144,C1561,16080.68,796
A3145,C342,198944.86,119
A3146,C935,14509.61,1831
A3147,C2215,10997.02,869
A3148,C370,16597.48,1941
A3149,C2849,68691.25,944
A3150,C2625,24459.78,833
A3151,C938,7239.77,284
A3152,C2700,47619.99,558
A3153,C302,23795.51,167
A3154,C1860,46076.81,391
A3155,C1173,37405.93,883
A3156,C387,13395.88,79
A3157,C1173,11172.73,183
A3158,C411,93057.34,607
A3159,C2915,9805.13,215
A3160,C36,42018.4,293
A3161,C954,42698.31,838
A3162,C425,12518.94,865
A3163,C819,37498.78,1376
A3164,C729,14354.06,60
A3165,C392,12178.57,343
A3166,C1576,7224.62,1396
A3167,C252,56750.51,1073
A3168,C2782,5598.39,1280
A3169,C2474,20533.66,213
A3170,C156,6774.81,1632
A3171,C675,65517.29,1062
A3172,C1760,19847.44,1538
A3173,C752,88241.69,1936
A3174,C2025,11473.14,1418
A3175,C41,25192.67,1911
A3176,C2375,8445.49,87
A3177,C2223,24990.5,742
A3178,C2920,28584.72,1695
A3179,C131,23132.34,592
A3180,C2833,8633.78,46
A3181,C1315,16814.06,1346
A3182,C622,50116.83,1593
A3183,C1999,3108.43,1824
A3184,C2583,31096.16,1532
A3185,C1156,64414.24,1352
A3186,C1258,116714.75,1805
A3187,C1434,5360.97,1689
A3188,C1712,81653.85,1701
A3189,C1220,48919.12,1446
A3190,C1593,22167.85,1351
A3191,C2841,6922.24,1065
A3192,C2363,96658.95,1470
A3193,C2227,20916.5,781
A3194,C2937,45276.75,1859
A3195,C1697,45205.15,1280
A3196,C1172,7897.56,370
A3197,C2408,67864.02,61
A3198,C582,1260.89,401
A3199,C1238,15833.37,942
A3200,C2265,9309.04,118
A3201,C0,21267.08,1722
A3202,C668,193914.14,1386
A3203,C2484,8259.08,751
A3204,C74,11206.12,1126
A3205,C108,35106.32,66
A3206,C1207,6938.96,1311
A3207,C0,10273.95,1540
A3208,C1285,18637.32,339
A3209,C1819,11588.71,599
A3210,C318,43448.43,388
A3211,C2999,17167.34,1413
A3212,C1395,50229.18,918
A3213,C2707,54623.87,1318
A3214,C1813,3266.41,1963
A3215,C2048,24196.08,951
A3216,C2534,12014.83,58
A3217,C465,57062.91,409
A3218,C2595,29762.74,1923
A3219,C2960,18270.59,147
A3220,C2971,23453.98,1086
A3221,C2642,47565.61,1063
A3222,C2701,108972.14,557
A3223,C2274,47665.08,670
A3224,C690,38992.17,121
A3225,C2320,20319.32,1268
A3226,C2385,44483.97,1856
A3227,C1499,10404.73,759
A3228,C1934,144259.86,1227
A3229,C2467,5368.43,1976
A3230,C384,26891.52,1243
A3231,C1478,15079.53,1678
A3232,C1065,4762.91,141
A3233,C140,5283.45,126
A3234,C1357,6914.14,1210
A3235,C518,27000.48,628
A3236,C1251,37852.24,1051
A3237,C1609,69437.16,1180
A3238,C1717,11765.07,799
A3239,C1942,52430.04,714
A3240,C2534,19701.78,1066
A3241,C1155,30507.22,407
A3242,C2635,43613.03,41
A3243,C907,12554.5,1591
A3244,C879,19274.1,1210
A3245,C2341,33212.97,81
A3246,C2687,27020.66,1546
A3247,C2441,13683.06,1892
A3248,C2137,85247.96,1993
A3249,C1608,21175.76,1692
A3250,C617,11353.52,1998
A3251,C709,93679.03,131
A3252,C1797,53574.27,665
A3253,C1837,48357.79,732
A3254,C1809,57544.89,614
A3255,C2507,10939.92,1168
A3256,C2129,28753.5,310
A3257,C2411,22000.32,590
A3258,C1799,17544.73,1679
A3259,C1917,20744.27,103
A3260,C2163,33165.05,1714
A3261,C2504,9777.38,963
A3262,C908,7598.52,349
A3263,C691,20285.99,437
A3264,C2758,2419.68,175
A3265,C2210,128088.53,1993
A3266,C1082,22380.87,30
A3267,C215,67456.4,116
A3268,C1468,2716.02,936
A3269,C2535,19964.89,717
A3270,C1239,9876.09,1559
A3271,C886,40015.07,1336
A3272,C1085,15458.97,803
A3273,C350,110534.75,971
A3274,C2869,33348.87,1135
A3275,C2401,5128.29,777
A3276,C185,32318.81,1870
A3277,C1897,3291.66,350
A3278,C227,14527.66,786
A3279,C300,75124.98,1816
A3280,C324,31205.16,1528
A3281,C2704,20609.89,1307
A3282,C2484,35084.37,1563
A3283,C2617,138424.69,1872
A3284,C1227,13061.98,847
A3285,C1741,53184.14,256
A3286,C1088,105692.34,679
A3287,C1432,53772.47,525
A3288,C2739,135208.0,594
A3289,C455,73340.16,693
A3290,C1880,43404.84,284
A3291,C421,10167.38,170
A3292,C1672,5113.63,1276
A3293,C1584,67788.29,1754
A3294,C543,19623.3,1268
A3295,C509,7490.45,1886
A3296,C2070,11805.39,410
A3297,C1113,2526.99,918
A3298,C2873,34358.13,1646
A3299,C2687,6670.79,893
A3300,C2017,17289.65,1866
A3301,C471,7947.81,1364
A3302,C2172,24273.41,791
A3303,C234,5328.82,1176
A3304,C1242,27503.6,390
A3305,C203,53023.55,1695
A3306,C314,43406.75,1920
A3307,C474,35695.71,951
A3308,C613,11386.31,378
A3309,C2010,45193.18,805
A3310,C37,36149.9,1904
A3311,C1813,48780.97,1269
A3312,C2203,54730.64,1080
A3313,C2202,3372.97,224
A3314,C2296,16840.09,1337
A3315,C1758,2351.56,683
A3316,C2793,34939.71,1752
A3317,C2057,40624.33,1223
A3318,C553,57064.26,1021
A3319,C1223,8647.29,1405
A3320,C470,14872.06,1961
A3321,C2077,32994.17,70
A3322,C990,3131.41,1105
A3323,C167,39315.24,161
A3324,C1730,37858.07,910
A3325,C1001,8389.65,1788
A3326,C2192,56643.57,63
A3327,C68,28557.24,1514
A3328,C1201,12101.65,1918
A3329,C2652,15399.55,260
A3330,C803,49324.96,1555
A3331,C1086,74494.56,1769
A3332,C2231,25208.84,841
A3333,C1618,22517.83,361
A3334,C259,92740.52,1603
A3335,C792,451911.88,1005
A3336,C1429,7003.71,221
A3337,C1607,24267.89,1096
A3338,C571,8694.23,531
A3339,C2487,13138.7,712
A3340,C1182,11643.42,166
A3341,C2972,12498.92,694
A3342,C412,18765.56,101
A3343,C891,18601.18,1145
A3344,C1292,16692.32,901
A3345,C2847,14403.83,320
A3346,C1083,73265.28,1497
A3347,C1902,36159.5,1858
A3348,C340,25689.76,1930
A3349,C1842,41556.93,609
A3350,C1512,8084.1,658
A3351,C2659,17886.26,849
A3352,C278,112053.58,1099
A3353,C2344,13384.69,379
A3354,C1817,18765.61,1816
A3355,C1762,10660.62,523
A3356,C1192,33008.56,720
A3357,C1810,38288.19,1615
A3358,C202,5510.1,303
A3359,C1466,70947.78,1691
A3360,C2079,69437.43,664
A3361,C2328,66596.45,486
A3362,C2229,19321.84,431
A3363,C2854,8455.06,1845
A3364,C454,28014.7,862
A3365,C2238,13842.75,386
A3366,C2129,39533.55,1893
A3367,C913,110631.33,1323
A3368,C1226,29148.76,103
A3369,C237,20084.38,1454
A3370,C1521,25031.12,880
A3371,C2292,90519.94,555
A3372,C1205,12105.73,1327
A3373,C1551,18903.33,668
A3374,C2908,24936.37,1514
A3375,C1713,18841.18,1059
A3376,C754,24003.95,566
A3377,C2231,22646.56,1312
A3378,C1730,38114.63,662
A3379,C2909,19213.54,344
A3380,C1642,12738.06,1550
A3381,C1004,83388.73,1849
A3382,C35,72019.98,1737
A3383,C2253,57265.99,1058
A3384,C2703,23989.67,697
A3385,C1373,162789.41,189
A3386,C1984,3587.81,511
A3387,C2933,13499.89,1126
A3388,C251,73430.24,277
A3389,C1324,3378.83,718
A3390,C644,30694.23,1222
A3391,C2720,46755.66,795
A3392,C595,7252.69,1065
A3393,C1561,17208.99,588
A3394,C1912,36370.87,1791
A3395,C1878,77381.88,1913
A3396,C537,104887.72,633
A3397,C2245,34956.3,1767
A3398,C1134,21207.15,214
A3399,C2152,42819.85,136
A3400,C416,179493.06,1013
A3401,C2042,2680.74,34
A3402,C66,77390.8,1609
A3403,C2170,4396.69,188
A3404,C855,33182.61,211
A3405,C1395,20879.95,292
A3406,C691,78589.16,696
A3407,C765,10285.86,1105
A3408,C878,6594.86,1098
A3409,C870,1566.64,620
A3410,C959,34472.61,1374
A3411,C2636,10358.52,44
A3412,C2067,38168.75,963
A3413,C1994,19763.94,1965
A3414,C1965,58739.84,1504
A3415,C1292,335936.99,250
A3416,C1461,15603.85,157
A3417,C2701,12253.56,1630
A3418,C1334,8199.3,1544
A3419,C710,30567.46,333
A3420,C621,427607.4,1279
A3421,C1776,19624.39,1666
A3422,C1403,21159.9,1631
A3423,C396,124645.44,405
A3424,C2491,175535.11,555
A3425,C2077,19277.67,1617
A3426,C2797,76214.35,759
A3427,C1983,46786.07,799
A3428,C1190,12198.57,336
A3429,C2836,38837.24,1651
A3430,C1148,37308.5,832
A3431,C1590,13600.37,1234
A3432,C2196,1772.08,653
A3433,C1730,33098.22,608
A3434,C2056,151303.17,415
A3435,C507,27203.79,352
A3436,C2884,21799.58,1945
A3437,C737,17446.44,290
A3438,C368,23143.46,154
A3439,C2621,39109.81,809
A3440,C2902,2632.78,519
A3441,C2086,24004.08,482
A3442,C8,61641.26,1646
A3443,C1925,86976.87,974
A3444,C1031,7206.74,1799
A3445,C30,3519.45,1141
A3446,C909,7867.49,303
A3447,C775,349104.3,1287
A3448,C2545,13084.61,468
A3449,C1847,16973.93,1640
A3450,C94,123793.04,783
A3451,C90,14939.98,645
A3452,C1900,93118.18,1030
A3453,C1147,31963.43,1417
A3454,C2848,10115.15,165
A3455,C2871,21772.47,667
A3456,C2687,77284.32,682
A3457,C832,18573.88,807
A3458,C2666,14210.86,1310
A3459,C2493,23297.54,403
A3460,C921,68504.31,657
A3461,C780,86034.31,409
A3462,C1420,100103.85,428
A3463,C1803,26804.02,1155
A3464,C2133,36539.41,1946
A3465,C2738,11675.52,1440
A3466,C1437,10224.17,1367
A3467,C2468,17549.35,1453
A3468,C2834,21617.61,264
A3469,C776,67218.8,320
A3470,C689,10683.99,886
A3471,C116,66979.34,1109
A3472,C2642,170923.88,1347
A3473,C118,34609.23,840
A3474,C1195,175115.56,636
A3475,C1916,17516.46,1796
A3476,C2924,3122.03,739
A3477,C332,54418.79,534
A3478,C1198,3280.28,847
A3479,C1108,43366.92,1634
A3480,C1796,57938.26,1187
A3481,C2862,21237.54,598
A3482,C2106,72377.29,576
A3483,C1532,42659.3,1073
A3484,C2770,70872.31,1873
A3485,C1002,15462.71,203
A3486,C2438,25501.89,795
A3487,C1809,10832.11,1719
A3488,C2488,3492.64,1456
A3489,C363,100768.83,1544
A3490,C903,59431.55,240
A3491,C1424,33040.76,474
A3492,C1835,10543.57,1915
A3493,C1090,12050.63,840
A3494,C1245,44331.29,578
A3495,C2304,16215.17,193
A3496,C1605,7367.39,846
A3497,C258,70661.44,565
A3498,C2,85002.1,543
A3499,C1222,214216.52,204
A3500,C2495,19987.42,1969
A3501,C2400,87496.08,795
A3502,C1737,13627.23,1527
A3503,C1331,10145.25,1327
A3504,C1281,25938.3,1949
A3505,C2366,35496.63,1961
A3506,C936,11101.85,477
A3507,C501,38567.32,799
A3508,C1469,5984.29,935
A3509,C2199,57738.15,390
A3510,C1583,13902.17,305
A3511,C1544,11081.75,1803
A3512,C2379,6212.48,316
A3513,C2801,5544.69,1412
A3514,C1731,24916.84,1628
A3515,C1558,16281.09,806
A3516,C1509,31395.82,808
A3517,C1932,17039.19,934
A3518,C4,12453.49,1156
A3519,C2513,22340.68,774
A3520,C991,17826.85,1330
A3521,C1444,45458.24,217
A3522,C2616,40658.46,1871
A3523,C2488,22876.49,851
A3524,C1506,2874.86,558
A3525,C1703,11340.61,908
A3526,C1751,19723.03,1044
A3527,C1326,15823.94,1838
A3528,C1335,5163.17,512
A3529,C1936,24226.97,795
A3530,C1443,41661.54,1783
A3531,C1288,10970.01,1072
A3532,C62,2733.67,1624
A3533,C1795,14501.05,1293
A3534,C1376,24243.22,124
A3535,C1886,11194.1,304
A3536,C2242,79330.13,321
A3537,C515,5143.36,1646
A3538,C1485,42740.36,38
A3539,C996,9478.49,126
A3540,C418,13004.69,1187
A3541,C771,42309.58,789
A3542,C404,112955.36,328
A3543,C148,67586.1,1661
A3544,C1771,23546.95,208
A3545,C1147,10720.77,664
A3546,C2327,23155.41,527
A3547,C1903,40933.54,267
A3548,C125,70818.49,60
A3549,C946,70286.04,153
A3550,C278,19029.61,1747
A3551,C1762,11901.64,1710
A3552,C1799,3925.24,137
A3553,C2610,18365.47,1143
A3554,C313,11377.16,477
A3555,C1795,6130.05,1152
A3556,C128,11739.32,793
A3557,C721,32913.55,1583
A3558,C7,5101.16,247
A3559,C573,58235.4,404
A3560,C162,47073.82,1667
A3561,C987,5980.93,926
A3562,C1382,28905.84,668
A3563,C1935,121523.92,1795
A3564,C2263,25326.35,1118
A3565,C305,28247.72,1977
A3566,C1744,10144.85,1302
A3567,C28,133934.76,1125
A3568,C2457,25714.61,245
A3569,C2423,36985.57,1755
A3570,C2071,43242.5,753
A3571,C1656,42364.46,49
A3572,C2854,12226.8,1624
A3573,C960,70323.35,479
A3574,C377,2516.17,1680
A3575,C1422,10856.05,99
A3576,C1745,8693.63,1791
A3577,C2910,38879.33,728
A3578,C2025,13906.31,1099
A3579,C230,28174.15,1083
A3580,C2,15268.36,1145
A3581,C897,11868.26,364
A3582,C153,11650.93,512
A3583,C1985,65194.01,485
A3584,C1575,33538.47,1826
A3585,C306,36049.89,1635
A3586,C2518,26187.04,1414
A3587,C363,47274.37,1248
A3588,C1114,15979.61,1358
A3589,C181,33738.64,1072
A3590,C681,167972.1,393
A3591,C1364,12281.95,1212
A3592,C1032,13455.69,1898
A3593,C813,12010.14,802
A3594,C871,29105.68,1268
A3595,C2339,13377.94,244
A3596,C642,2906.81,614
A3597,C2756,28782.08,1455
A3598,C1053,65225.48,82
A3599,C210,15326.23,684
A3600,C658,18892.88,285
A3601,C1666,9532.55,1616
A3602,C1288,2840.5,781
A3603,C1281,76081.31,873
A3604,C1513,2825.83,480
A3605,C2724,29762.94,101
A3606,C900,66675.94,1266
A3607,C1435,88474.88,114
A3608,C1373,42150.95,1326
A3609,C2395,33216.7,1154
A3610,C177,36250.16,1833
A3611,C427,38482.97,698
A3612,C2499,66309.64,314
A3613,C149,13205.78,580
A3614,C2902,15139.93,376
A3615,C436,29413.6,1617
A3616,C1736,19876.41,1309
A3617,C893,5967.44,858
A3618,C1287,37378.03,1772
A3619,C2083,19001.68,127
A3620,C452,10484.76,1341
A3621,C2479,68619.43,234
A3622,C2370,12380.71,229
A3623,C1235,38227.69,1621
A3624,C1285,7337.35,1116
A3625,C2424,63010.89,745
A3626,C1321,25132.49,1855
A3627,C2248,33703.43,43
A3628,C2483,48561.3,1437
A3629,C1998,27276.95,528
A3630,C970,33249.5,1381
A3631,C2676,3578.69,1817
A3632,C2100,10547.86,1435
A3633,C1656,53290.78,1173
A3634,C627,21833.41,216
A3635,C2298,27432.5,91
A3636,C2712,111184.96,687
A3637,C2356,330200.5,1758
A3638,C1084,50928.17,1953
A3639,C2842,11716.23,946
A3640,C2326,36147.74,1035
A3641,C2736,27889.04,478
A3642,C418,34925.45,815
A3643,C627,114209.31,1802
A3644,C2957,5220.57,202
A3645,C1549,18482.0,1917
A3646,C2949,30130.41,1245
A3647,C1888,22651.63,208
A3648,C933,30845.7,1873
A3649,C2686,47529.21,1002
A3650,C2528,9589.5,1053
A3651,C1210,13542.55,1084
A3652,C1326,51161.06,816
A3653,C1655,15093.31,1381
A3654,C2246,17324.01,926
A3655,C2423,10420.89,310
A3656,C1454,30394.69,1154
A3657,C970,18148.91,1171
A3658,C1694,5279.52,1790
A3659,C296,14277.01,1159
A3660,C1589,26825.19,631
A3661,C480,19625.42,912
A3662,C1349,6694.84,1271
A3663,C2831,13601.09,1481
A3664,C1709,33466.31,555
A3665,C63,209934.76,1422
A3666,C1740,3971.29,818
A3667,C2895,21518.57,227
A3668,C735,90721.06,555
A3669,C1237,18206.39,706
A3670,C503,25791.68,992
A3671,C467,8647.4,983
A3672,C637,76909.01,1536
A3673,C2470,92177.65,1753
A3674,C1724,32610.97,1510
A3675,C1638,142013.07,710
A3676,C1512,3283.76,1720
A3677,C1366,41012.38,502
A3678,C1728,12947.49,86
A3679,C1750,16983.68,476
A3680,C1912,83759.61,986
A3681,C2800,7965.82,1976
A3682,C1283,3106.57,1344
A3683,C2195,34096.43,853
A3684,C2231,2252.34,528
A3685,C2613,19889.3,553
A3686,C334,25680.49,977
A3687,C1470,11323.74,362
A3688,C2868,6673.66,1775
A3689,C617,15214.93,787
A3690,C283,9519.28,1572
A3691,C687,50731.01,171
A3692,C793,12987.39,490
A3693,C2728,61196.78,1809
A3694,C810,29938.55,1451
A3695,C1667,39579.34,1710
A3696,C1361,13407.46,597
A3697,C2421,24789.85,1884
A3698,C380,36364.76,1283
A3699,C2995,14084.19,1715
A3700,C2452,15767.84,477
A3701,C42,69392.59,1990
A3702,C151,7620.52,459
A3703,C1040,13151.41,223
A3704,C1953,29639.2,1233
A3705,C330,23349.11,975
A3706,C153,30103.28,1957
A3707,C1877,158631.68,1085
A3708,C1267,28982.68,1005
A3709,C2975,7356.91,1795
A3710,C474,4971.14,1834
A3711,C381,13963.06,1294
A3712,C1385,23714.72,1311
A3713,C841,18269.3,1858
A3714,C2864,6861.41,1206
A3715,C755,53495.46,319
A3716,C2324,32139.24,707
A3717,C2146,10380.1,1737
A3718,C80,58336.53,416
A3719,C2494,41821.57,1478
A3720,C505,5744.92,1934
A3721,C142,23238.08,1207
A3722,C2830,15149.7,961
A3723,C271,30183.82,1114
A3724,C435,21404.38,1369
A3725,C2546,61792.9,1038
A3726,C2269,28565.08,1974
A3727,C2430,23456.84,1096
A3728,C1982,17671.09,181
A3729,C1955,8347.82,1314
A3730,C1063,5164.04,1470
A3731,C2775,4731.76,635
A3732,C2858,59979.57,136
A3733,C600,42280.62,33
A3734,C1872,3062.44,1353
A3735,C2513,10321.23,1523
A3736,C1654,101437.24,1982
A3737,C1032,10417.3,1668
A3738,C2373,19623.5,174
A3739,C1753,45031.13,1744
A3740,C1682,53874.66,1868
A3741,C2156,12439.11,571
A3742,C2258,53075.6,1482
A3743,C23,15193.5,1339
A3744,C663,90853.31,1526
A3745,C717,63892.02,529
A3746,C378,7508.31,1796
A3747,C821,144782.96,1414
A3748,C167,90151.47,858
A3749,C1757,7082.23,78
A3750,C2445,13559.97,310
A3751,C1734,39830.93,1117
