group_id,typology,txn_count,total_amount,unique_accounts
TPWEB_00342,Charity Abuse; Third-Party Payment Web,5,77300.25,4
TPWEB_00090,Charity Abuse; Third-Party Payment Web,1,77130.85,1
CHARITY_00948,Charity Abuse; Third-Party Payment Web,1,77130.85,1
CHARITY_02037,Charity Abuse; Third-Party Payment Web,1,77057.02,1
TPWEB_01416,Charity Abuse; Third-Party Payment Web,2,76994.97,2
TPWEB_00478,Third-Party Payment Web,1,76832.78,1
CHARITY_02264,Charity Abuse; Third-Party Payment Web,3,76831.65,2
TPWEB_01100,Charity Abuse; Third-Party Payment Web,3,76831.65,2
CHARITY_00342,Charity Abuse; Third-Party Payment Web,2,76777.6,2
TPWEB_00856,Charity Abuse; Third-Party Payment Web,4,76694.33,3
CHARITY_01783,Charity Abuse; Third-Party Payment Web,4,76694.33,3
CHARITY_01199,Charity Abuse; Money Mule Network; Third-Party Payment Web,1,76539.41,1
TPWEB_00997,Charity Abuse; Money Mule Network; Third-Party Payment Web,1,76539.41,1
MULE_00042,Charity Abuse; Money Mule Network; Third-Party Payment Web,1,76539.41,1
CHARITY_01596,Charity Abuse; Third-Party Payment Web,3,76473.23,2
CHARITY_03229,Charity Abuse; Third-Party Payment Web,4,76460.49,4
CHARITY_02441,Charity Abuse; Third-Party Payment Web,2,76398.78,1
TPWEB_01102,High-Risk Corridor Transfer; Third-Party Payment Web,1,76386.86,1
HRCORR_00074,High-Risk Corridor Transfer; Third-Party Payment Web,1,76386.86,1
TPWEB_00728,Third-Party Payment Web,3,76378.98000000001,3
CHARITY_01819,Charity Abuse; Third-Party Payment Web,4,76011.5,1
TPWEB_00874,Charity Abuse; Third-Party Payment Web,4,76011.5,1
TPWEB_01148,Charity Abuse; Funnel Account Network; Third-Party Payment Web,2,75980.13,2
CHARITY_02335,Charity Abuse; Funnel Account Network; Third-Party Payment Web,2,75980.13,2
TPWEB_00177,Third-Party Payment Web,3,75961.23999999999,3
TPWEB_00042,Third-Party Payment Web,1,75912.16,1
CHARITY_01286,Charity Abuse; Third-Party Payment Web,5,75896.56,5
TPWEB_00621,Charity Abuse; Third-Party Payment Web,5,75896.56,5
MULE_00078,Charity Abuse; Money Mule Network,1,75742.15,1
CHARITY_01468,Charity Abuse; Money Mule Network,1,75742.15,1
CHARITY_01519,Charity Abuse; Third-Party Payment Web,3,75724.22,2
TPWEB_01451,Third-Party Payment Web,1,75674.51,1
CHARITY_02466,Charity Abuse; Money Mule Network; Third-Party Payment Web,1,75493.44,1
TPWEB_01607,Third-Party Payment Web,1,75473.61,1
CHARITY_01674,Charity Abuse; Funnel Account Network; Third-Party Payment Web,2,75220.76,1
TPWEB_00161,Charity Abuse; Third-Party Payment Web,2,75105.75,2
TPWEB_01513,Third-Party Payment Web,1,75098.63,1
CHARITY_03166,Charity Abuse; Third-Party Payment Web,1,75041.57,1
TPWEB_00016,Charity Abuse; Funnel Account Network; Third-Party Payment Web,1,75013.81,1
CHARITY_01567,Charity Abuse; Third-Party Payment Web,2,74922.76000000001,1
CHARITY_01212,Charity Abuse; Third-Party Payment Web,3,74887.46,3
FUNNEL_00115,Funnel Account Network; Third-Party Payment Web,1,74731.39,1
TPWEB_00692,Funnel Account Network; Third-Party Payment Web,1,74731.39,1
CHARITY_02430,Charity Abuse,3,74669.66,2
TPWEB_01307,Funnel Account Network; Third-Party Payment Web,4,74661.25,4
TPWEB_01364,Third-Party Payment Web,3,74644.73,1
FUNNEL_00042,Charity Abuse; Funnel Account Network,3,74583.28,3
TPWEB_01012,High-Risk Corridor Transfer; Third-Party Payment Web,1,74571.06,1
HRCORR_00047,High-Risk Corridor Transfer; Third-Party Payment Web,1,74571.06,1
TPWEB_01475,Third-Party Payment Web,1,74431.65,1
FUNNEL_00166,Funnel Account Network; Third-Party Payment Web,1,74429.15,1
TPWEB_00952,Funnel Account Network; Third-Party Payment Web,1,74429.15,1
CHARITY_02684,Charity Abuse; Third-Party Payment Web,1,74428.54,1
TPWEB_00835,Charity Abuse; Third-Party Payment Web,1,74428.54,1
CHARITY_00538,Charity Abuse; Third-Party Payment Web,1,74361.04,1
TPWEB_00226,Third-Party Payment Web,1,74360.36,1
TPWEB_00082,Charity Abuse; Third-Party Payment Web,3,74250.69,3
CHARITY_00157,Charity Abuse; Third-Party Payment Web,3,74250.69,3
TPWEB_00143,Third-Party Payment Web,1,74248.01,1
TPWEB_00238,Funnel Account Network; Third-Party Payment Web,1,74223.4,1
FUNNEL_00037,Funnel Account Network; Third-Party Payment Web,1,74223.4,1
CHARITY_00589,Charity Abuse; Money Mule Network; Third-Party Payment Web,1,74174.88,1
TPWEB_00208,Charity Abuse; Third-Party Payment Web,4,74157.95,4
TPWEB_00800,Charity Abuse; Third-Party Payment Web,1,74063.01,1
CHARITY_00846,Charity Abuse; Third-Party Payment Web,1,73993.39,1
TPWEB_00204,Charity Abuse; Third-Party Payment Web,3,73992.01,2
CHARITY_00414,Charity Abuse; Third-Party Payment Web,3,73992.01,2
TPWEB_01491,Third-Party Payment Web,4,73864.15,4
TPWEB_01150,Third-Party Payment Web,2,73744.74,2
TPWEB_00086,Third-Party Payment Web,2,73742.29000000001,1
CHARITY_00573,Charity Abuse; Third-Party Payment Web,1,73735.57,1
TPWEB_00779,Charity Abuse; Third-Party Payment Web,1,73731.9,1
CHARITY_01249,Charity Abuse; Money Mule Network; Third-Party Payment Web,1,73722.68,1
FUNNEL_00025,Funnel Account Network,1,73597.78,1
TPWEB_00381,Third-Party Payment Web,1,73577.03,1
CHARITY_00640,Charity Abuse; Third-Party Payment Web,3,73518.36,3
TPWEB_00306,Charity Abuse; Third-Party Payment Web,3,73518.36,3
TPWEB_00197,Funnel Account Network; Third-Party Payment Web,1,73478.1,1
TPWEB_00959,Third-Party Payment Web,1,73430.69,1
TPWEB_00048,Charity Abuse; Third-Party Payment Web,2,73429.79000000001,2
TPWEB_01114,Charity Abuse; Third-Party Payment Web,2,73357.34,2
CHARITY_02280,Charity Abuse; Third-Party Payment Web,2,73357.34,2
TPWEB_00822,Third-Party Payment Web,1,73331.91,1
CHARITY_00815,Charity Abuse; Money Mule Network,2,73329.92,2
CHARITY_00204,Charity Abuse; Third-Party Payment Web,3,73250.03,3
TPWEB_00100,Charity Abuse; Third-Party Payment Web,3,73250.03,3
CHARITY_00461,Charity Abuse; Third-Party Payment Web,2,72895.17,1
CHARITY_01145,Charity Abuse; Third-Party Payment Web,3,72894.63,3
TPWEB_00551,Charity Abuse; Third-Party Payment Web,3,72894.63,3
TPWEB_01511,Third-Party Payment Web,2,72892.99,2
CHARITY_00664,Charity Abuse; Third-Party Payment Web,3,72885.81999999999,3
TPWEB_00315,Charity Abuse; Third-Party Payment Web,3,72885.81999999999,3
CHARITY_00119,Charity Abuse; Third-Party Payment Web,2,72880.83,2
CHARITY_00446,Charity Abuse; Third-Party Payment Web,1,72812.58,1
STRUCT_00093,Structuring (Smurfing),8,72800.36,4
STRUCT_00041,Structuring (Smurfing),8,72736.22,4
STRUCT_00104,Structuring (Smurfing),8,72722.75,4
STRUCT_00073,Structuring (Smurfing),8,72569.09,4
STRUCT_00007,Structuring (Smurfing),8,72459.38,4
TPWEB_00483,Third-Party Payment Web,1,72421.32,1
TPWEB_00669,Third-Party Payment Web,1,72350.22,1
CHARITY_00282,Charity Abuse; Third-Party Payment Web,4,72228.33,4
TPWEB_01466,Third-Party Payment Web,1,72205.48,1
CHARITY_01951,Charity Abuse; Third-Party Payment Web,1,72179.03,1
HRCORR_00389,High-Risk Corridor Transfer; Third-Party Payment Web,1,72167.83,1
TPWEB_00836,High-Risk Corridor Transfer; Third-Party Payment Web,1,72167.83,1
TPWEB_00104,Third-Party Payment Web,2,72145.59,2
TPWEB_01579,Third-Party Payment Web,1,72131.0,1
CHARITY_02546,Charity Abuse,12,72097.66,12
STRUCT_00031,Structuring (Smurfing),8,72083.26,4
CHARITY_02428,Charity Abuse; Third-Party Payment Web,4,72047.16,4
TPWEB_00904,Third-Party Payment Web,3,72045.76,3
TPWEB_00801,Third-Party Payment Web,1,72028.57,1
STRUCT_00087,Structuring (Smurfing),8,71811.95,4
TPWEB_00617,Funnel Account Network; Third-Party Payment Web,1,71787.52,1
FUNNEL_00100,Funnel Account Network; Third-Party Payment Web,1,71787.52,1
CHARITY_02723,Charity Abuse; Third-Party Payment Web,1,71761.8,1
CHARITY_01841,Charity Abuse,5,71731.59,5
STRUCT_00015,Structuring (Smurfing),8,71641.29,4
TPWEB_01221,Third-Party Payment Web,2,71554.41,2
TPWEB_01308,Third-Party Payment Web,3,71553.56,3
TPWEB_00941,Third-Party Payment Web,1,71550.76,1
TPWEB_00915,Third-Party Payment Web,2,71465.22,2
TPWEB_01182,Charity Abuse; Third-Party Payment Web,3,71436.01,3
TPWEB_00652,Third-Party Payment Web,1,71321.07,1
STRUCT_00058,Structuring (Smurfing),8,71305.21,4
STRUCT_00110,Structuring (Smurfing),8,71234.68,4
TPWEB_00737,Charity Abuse; Third-Party Payment Web,2,71195.67,1
TPWEB_00168,Third-Party Payment Web,3,71123.29000000001,1
TPWEB_01163,Funnel Account Network; Third-Party Payment Web,4,71114.47,4
FUNNEL_00196,Funnel Account Network; Third-Party Payment Web,4,71114.47,4
STRUCT_00090,Structuring (Smurfing),8,71094.07,4
TPWEB_01102,Charity Abuse; Funnel Account Network; Third-Party Payment Web,1,70987.95,1
TPWEB_01037,Third-Party Payment Web,1,70931.62,1
CHARITY_00221,Charity Abuse; Third-Party Payment Web,4,70898.98,3
TPWEB_00108,Charity Abuse; Third-Party Payment Web,4,70898.98,3
HRCORR_00341,Charity Abuse; High-Risk Corridor Transfer,1,70884.67,1
CHARITY_02009,Charity Abuse; High-Risk Corridor Transfer,1,70884.67,1
CHARITY_02711,Charity Abuse; Third-Party Payment Web,2,70880.39,2
STRUCT_00021,Structuring (Smurfing),8,70823.31,4
STRUCT_00018,Structuring (Smurfing),8,70806.27,4
FUNNEL_00183,Charity Abuse; Funnel Account Network; Third-Party Payment Web,1,70781.83,1
CHARITY_02237,Charity Abuse; Funnel Account Network; Third-Party Payment Web,1,70781.83,1
TPWEB_01511,Charity Abuse; Funnel Account Network; Third-Party Payment Web,1,70781.83,1
CHARITY_00124,Charity Abuse; Third-Party Payment Web,3,70772.64,3
FUNNEL_00057,Funnel Account Network; Third-Party Payment Web,3,70769.19,3
TPWEB_00351,Funnel Account Network; Third-Party Payment Web,3,70769.19,3
TPWEB_00061,Charity Abuse; Third-Party Payment Web,3,70765.23999999999,2
TPWEB_00131,Charity Abuse; Third-Party Payment Web,2,70716.31,2
CHARITY_01296,Charity Abuse; Third-Party Payment Web,1,70693.18,1
FUNNEL_00054,Funnel Account Network; Third-Party Payment Web,4,70562.04,4
TPWEB_00341,Funnel Account Network; Third-Party Payment Web,4,70562.04,4
TPWEB_00590,Charity Abuse; Third-Party Payment Web,3,70558.7,3
TPWEB_01585,Money Mule Network; Third-Party Payment Web,1,70502.12,1
TPWEB_01150,Charity Abuse; Third-Party Payment Web,3,70488.19,3
TPWEB_01406,Charity Abuse; Third-Party Payment Web,1,70433.89,1
TPWEB_00892,Third-Party Payment Web,1,70428.84,1
STRUCT_00063,Structuring (Smurfing),8,70416.2,4
TPWEB_00472,Third-Party Payment Web,1,70406.84,1
CHARITY_01957,Charity Abuse; Third-Party Payment Web,1,70342.22,1
TPWEB_00021,Third-Party Payment Web,1,70322.17,1
TPWEB_01506,Charity Abuse; Third-Party Payment Web,2,70303.26999999999,1
CHARITY_03049,Charity Abuse; Third-Party Payment Web,2,70303.26999999999,1
STRUCT_00069,Structuring (Smurfing),8,70231.91,4
CHARITY_01785,Charity Abuse; Third-Party Payment Web,1,70084.03,1
TPWEB_00075,Third-Party Payment Web,4,70083.66,4
TPWEB_01159,Third-Party Payment Web,1,70041.79,1
CHARITY_00265,Charity Abuse; Third-Party Payment Web,1,69979.99,1
CHARITY_02957,Charity Abuse; Third-Party Payment Web,1,69964.59,1
TPWEB_01298,Money Mule Network; Third-Party Payment Web,1,69912.72,1
MULE_00027,Money Mule Network; Third-Party Payment Web,1,69912.72,1
STRUCT_00126,Structuring (Smurfing),8,69860.38,4
TPWEB_00183,Charity Abuse; Funnel Account Network; Third-Party Payment Web,2,69759.07,2
TPWEB_01431,Funnel Account Network; Third-Party Payment Web,1,69704.25,1
CHARITY_00137,Charity Abuse; Third-Party Payment Web,2,69663.53,1
TPWEB_00694,Charity Abuse; Third-Party Payment Web,2,69643.8,2
CHARITY_02765,Charity Abuse; Third-Party Payment Web,2,69636.81999999999,1
TPWEB_01027,Third-Party Payment Web,1,69537.08,1
STRUCT_00016,Structuring (Smurfing),8,69492.59,4
CHARITY_01931,Charity Abuse; Third-Party Payment Web,2,69433.17,2
FUNNEL_00073,Funnel Account Network; Third-Party Payment Web,2,69346.79000000001,2
CHARITY_00592,Charity Abuse; Funnel Account Network,10,69341.82,10
STRUCT_00091,Structuring (Smurfing),8,69325.12,4
TPWEB_00329,Third-Party Payment Web,2,69158.92,1
CHARITY_02551,Charity Abuse,4,69108.89,4
TPWEB_00958,Third-Party Payment Web,1,69029.08,1
CHARITY_01095,Charity Abuse; Third-Party Payment Web,1,69010.71,1
TPWEB_00622,Charity Abuse; Third-Party Payment Web,1,69010.71,1
CHARITY_02068,Charity Abuse,7,68892.45,5
FUNNEL_00099,Charity Abuse; Funnel Account Network,2,68884.1,2
CHARITY_01280,Charity Abuse,7,68869.64,5
FUNNEL_00260,Charity Abuse; Funnel Account Network; Money Mule Network; Third-Party Payment Web,2,68800.5,2
MULE_00008,Charity Abuse; Funnel Account Network; Money Mule Network; Third-Party Payment Web,2,68800.5,2
TPWEB_01503,Charity Abuse; Funnel Account Network; Money Mule Network; Third-Party Payment Web,2,68800.5,2
CHARITY_03041,Charity Abuse; Funnel Account Network; Money Mule Network; Third-Party Payment Web,2,68800.5,2
TPWEB_01441,Third-Party Payment Web,2,68787.0,1
TPWEB_01202,Third-Party Payment Web,1,68757.2,1
TPWEB_00458,Charity Abuse; Third-Party Payment Web,3,68751.84,3
TPWEB_00661,Charity Abuse; Third-Party Payment Web,2,68624.76,2
CHARITY_01377,Charity Abuse; Third-Party Payment Web,2,68624.76,2
CHARITY_02119,Charity Abuse; Third-Party Payment Web,1,68579.32,1
CHARITY_00873,Charity Abuse,4,68559.17,3
CHARITY_01196,Charity Abuse; Third-Party Payment Web,3,68497.26,3
TPWEB_00573,Charity Abuse; Third-Party Payment Web,3,68497.26,3
TPWEB_00489,Third-Party Payment Web,1,68488.88,1
TPWEB_00860,Third-Party Payment Web,1,68231.39,1
CHARITY_02690,Charity Abuse,5,68208.12,5
CHARITY_01059,Charity Abuse; Third-Party Payment Web,1,68009.52,1
TPWEB_00549,Third-Party Payment Web,1,67964.26,1
CHARITY_00424,Charity Abuse; Third-Party Payment Web,1,67935.82,1
TPWEB_01197,Third-Party Payment Web,1,67920.26,1
CHARITY_00047,Charity Abuse; Third-Party Payment Web,1,67840.31,1
CHARITY_02485,Charity Abuse; Third-Party Payment Web,2,67768.03,2
FUNNEL_00125,Charity Abuse; Funnel Account Network; Third-Party Payment Web,2,67765.99,2
TPWEB_00756,Charity Abuse; Funnel Account Network; Third-Party Payment Web,2,67765.99,2
TPWEB_00030,Third-Party Payment Web,1,67679.95,1
TPWEB_01463,Third-Party Payment Web,3,67642.84,3
TPWEB_00579,Third-Party Payment Web,1,67487.58,1
TPWEB_00469,Funnel Account Network; Third-Party Payment Web,3,67458.8,3
FUNNEL_00075,Funnel Account Network; Third-Party Payment Web,3,67458.8,3
TPWEB_00334,Charity Abuse; Third-Party Payment Web,2,67441.34,2
CHARITY_00704,Charity Abuse; Third-Party Payment Web,2,67441.34,2
CHARITY_01758,Charity Abuse; Third-Party Payment Web,2,67344.39,2
TPWEB_00842,Charity Abuse; Third-Party Payment Web,2,67344.39,2
TPWEB_00656,Third-Party Payment Web,1,67316.54,1
CHARITY_00227,Charity Abuse; Third-Party Payment Web,1,67268.93,1
TPWEB_00836,Charity Abuse; Funnel Account Network; Third-Party Payment Web,1,67262.36,1
CHARITY_01427,Charity Abuse,6,67098.11,6
TPWEB_01225,Charity Abuse; Third-Party Payment Web,1,67032.22,1
TPWEB_01607,Funnel Account Network; Third-Party Payment Web,1,66912.4,1
FUNNEL_00278,Funnel Account Network; Third-Party Payment Web,1,66912.4,1
CHARITY_02033,Charity Abuse; Third-Party Payment Web,1,66889.67,1
TPWEB_00201,Charity Abuse; Third-Party Payment Web,1,66889.67,1
TPWEB_01069,Third-Party Payment Web,1,66837.58,1
TPWEB_00445,Third-Party Payment Web,1,66796.73,1
TPWEB_01499,Charity Abuse; Third-Party Payment Web,1,66788.47,1
TPWEB_00676,Charity Abuse; Third-Party Payment Web,2,66762.58,2
TPWEB_01339,Third-Party Payment Web,4,66755.62,4
CHARITY_00204,Charity Abuse,4,66738.95999999999,4
TPWEB_00164,Charity Abuse; Third-Party Payment Web,2,66735.54,2
CHARITY_00333,Charity Abuse; Third-Party Payment Web,2,66735.54,2
TPWEB_00022,Funnel Account Network; Third-Party Payment Web,1,66704.16,1
FUNNEL_00002,Funnel Account Network; Third-Party Payment Web,1,66704.16,1
TPWEB_01351,Charity Abuse; Third-Party Payment Web,3,66542.45999999999,3
CHARITY_02748,Charity Abuse; Third-Party Payment Web,3,66542.45999999999,3
CHARITY_00219,Charity Abuse; Funnel Account Network,1,66464.42,1
TPWEB_01033,Charity Abuse; Third-Party Payment Web,1,66416.66,1
CHARITY_03240,Charity Abuse; Third-Party Payment Web,1,66416.66,1
TPWEB_01038,Charity Abuse; Third-Party Payment Web,2,66337.84,2
CHARITY_02151,Charity Abuse; Third-Party Payment Web,2,66337.84,2
TPWEB_01589,Charity Abuse; Third-Party Payment Web,3,66247.23,3
TPWEB_00140,Charity Abuse; Third-Party Payment Web,2,66193.62,1
CHARITY_00285,Charity Abuse; Third-Party Payment Web,2,66193.62,1
CHARITY_00233,Charity Abuse,4,66151.18,2
TPWEB_00087,Charity Abuse; Third-Party Payment Web,1,66085.21,1
CHARITY_00121,Charity Abuse; Third-Party Payment Web,1,66069.49,1
TPWEB_00943,Third-Party Payment Web,1,66066.41,1
TPWEB_01589,Third-Party Payment Web,1,66064.83,1
TPWEB_00920,Third-Party Payment Web,1,66021.45,1
TPWEB_00527,Third-Party Payment Web,3,65854.97,3
FUNNEL_00137,Charity Abuse; Funnel Account Network; Third-Party Payment Web,3,65829.04,3
TPWEB_00818,Charity Abuse; Funnel Account Network; Third-Party Payment Web,3,65829.04,3
TPWEB_01124,Charity Abuse; Third-Party Payment Web,3,65827.35,3
TPWEB_01531,Charity Abuse; Third-Party Payment Web,1,65759.28,1
CHARITY_00655,Charity Abuse; Third-Party Payment Web,1,65759.28,1
CHARITY_01102,Charity Abuse,6,65743.12,5
CHARITY_02719,Charity Abuse; Third-Party Payment Web,1,65217.2,1
FUNNEL_00157,Charity Abuse; Funnel Account Network; Third-Party Payment Web,3,65192.61,3
CHARITY_02001,Charity Abuse,4,65008.14,2
CHARITY_01863,Charity Abuse; Third-Party Payment Web,2,64963.0,1
TPWEB_00891,Charity Abuse; Third-Party Payment Web,2,64963.0,1
CHARITY_03185,Charity Abuse; Third-Party Payment Web,1,64941.48,1
CHARITY_01820,Charity Abuse; Third-Party Payment Web,2,64914.11,2
CHARITY_01276,Charity Abuse; Third-Party Payment Web,2,64909.16,2
TPWEB_00712,Charity Abuse; Third-Party Payment Web,2,64871.15,2
TPWEB_00558,Charity Abuse; Third-Party Payment Web,1,64817.5,1
CHARITY_02111,Charity Abuse; Third-Party Payment Web,1,64805.48,1
CHARITY_00299,Charity Abuse; Third-Party Payment Web,2,64798.729999999996,1
FUNNEL_00250,Funnel Account Network,4,64791.740000000005,3
TPWEB_00039,Charity Abuse; Third-Party Payment Web,3,64666.31,3
CHARITY_00080,Charity Abuse; Third-Party Payment Web,3,64666.31,3
TPWEB_00363,Third-Party Payment Web,3,64621.93,3
TPWEB_00420,Third-Party Payment Web,1,64428.37,1
TPWEB_00210,Funnel Account Network; Third-Party Payment Web,1,64416.21,1
FUNNEL_00032,Funnel Account Network; Third-Party Payment Web,1,64416.21,1
TPWEB_00827,Charity Abuse; Third-Party Payment Web,3,64380.920000000006,2
CHARITY_01730,Charity Abuse; Third-Party Payment Web,3,64380.920000000006,2
TPWEB_01316,Charity Abuse; Funnel Account Network; Third-Party Payment Web,1,64342.47,1
TPWEB_00531,Charity Abuse; Third-Party Payment Web,2,64338.31,2
STRUCT_00035,Structuring (Smurfing),7,64309.12,3
TPWEB_01303,Third-Party Payment Web,1,64304.85,1
FUNNEL_00135,Charity Abuse; Funnel Account Network; Third-Party Payment Web,1,64301.71,1
CHARITY_02974,Charity Abuse; Funnel Account Network; Third-Party Payment Web,1,64301.71,1
TPWEB_00804,Charity Abuse; Funnel Account Network; Third-Party Payment Web,1,64301.71,1
CHARITY_01382,Charity Abuse,3,64288.869999999995,2
STRUCT_00030,Structuring (Smurfing),7,64287.88,4
CHARITY_01585,Charity Abuse; Third-Party Payment Web,1,64283.31,1
TPWEB_01006,Charity Abuse; Third-Party Payment Web,1,64283.31,1
CHARITY_01213,Charity Abuse; Third-Party Payment Web,1,64244.98,1
TPWEB_00783,Third-Party Payment Web,1,64142.11,1
TPWEB_01580,Charity Abuse; Funnel Account Network; Third-Party Payment Web,4,64124.49,4
FUNNEL_00274,Charity Abuse; Funnel Account Network; Third-Party Payment Web,4,64124.49,4
TPWEB_01607,Charity Abuse; Funnel Account Network; Third-Party Payment Web,2,64103.33,2
FUNNEL_00278,Charity Abuse; Funnel Account Network; Third-Party Payment Web,2,64103.33,2
CHARITY_03275,Charity Abuse; Funnel Account Network; Third-Party Payment Web,2,64103.33,2
TPWEB_00233,Charity Abuse; Third-Party Payment Web,1,63998.13,1
CHARITY_00779,Charity Abuse; Third-Party Payment Web,1,63998.13,1
TPWEB_00856,Third-Party Payment Web,1,63812.28,1
CHARITY_02434,Charity Abuse; Third-Party Payment Web,2,63794.15,2
CHARITY_00399,Charity Abuse; Third-Party Payment Web,4,63643.369999999995,2
TPWEB_00198,Charity Abuse; Third-Party Payment Web,4,63643.369999999995,2
TPWEB_00625,Money Mule Network; Third-Party Payment Web,1,63571.42,1
MULE_00056,Money Mule Network; Third-Party Payment Web,1,63571.42,1
CHARITY_00590,Charity Abuse; Third-Party Payment Web,1,63554.38,1
TPWEB_00385,Third-Party Payment Web,2,63465.08,2
STRUCT_00060,Structuring (Smurfing),7,63351.09,4
CHARITY_01377,Charity Abuse,5,63317.55,3
TPWEB_00139,Third-Party Payment Web,2,63287.73,1
FUNNEL_00104,Funnel Account Network; Third-Party Payment Web,3,63004.57,3
TPWEB_00650,Funnel Account Network; Third-Party Payment Web,3,63004.57,3
TPWEB_00326,Third-Party Payment Web,1,62992.82,1
CHARITY_02480,Charity Abuse; Third-Party Payment Web,1,62894.7,1
TPWEB_01493,Charity Abuse; Third-Party Payment Web,1,62894.7,1
TPWEB_00394,Charity Abuse; Third-Party Payment Web,2,62861.94,2
CHARITY_00764,Charity Abuse,6,62854.39,6
CHARITY_01899,Charity Abuse; Third-Party Payment Web,1,62848.86,1
STRUCT_00012,Structuring (Smurfing),7,62698.490000000005,4
TPWEB_00424,Third-Party Payment Web,1,62584.29,1
TPWEB_00830,Money Mule Network; Third-Party Payment Web,1,62423.37,1
STRUCT_00085,Structuring (Smurfing),7,62354.99,3
TPWEB_01075,Charity Abuse; Third-Party Payment Web,2,62235.89,2
CHARITY_02860,Charity Abuse,3,62228.72,2
CHARITY_03275,Charity Abuse,3,62221.29,3
TPWEB_01554,Charity Abuse; Third-Party Payment Web,3,62212.86,3
CHARITY_03159,Charity Abuse; Third-Party Payment Web,3,62212.86,3
TPWEB_00093,Charity Abuse; Third-Party Payment Web,1,62210.54,1
CHARITY_01479,Charity Abuse; Third-Party Payment Web,1,62210.54,1
CHARITY_00683,Charity Abuse; Funnel Account Network,1,62159.9,1
CHARITY_00852,Charity Abuse; Third-Party Payment Web,1,62040.42,1
TPWEB_00746,Third-Party Payment Web,1,62013.46,1
CHARITY_01071,Charity Abuse,4,61994.270000000004,4
TPWEB_01620,Charity Abuse; Third-Party Payment Web,2,61965.45,1
CHARITY_03297,Charity Abuse; Third-Party Payment Web,2,61965.45,1
TPWEB_00727,Charity Abuse; Third-Party Payment Web,2,61670.19,2
CHARITY_02035,Charity Abuse; Third-Party Payment Web,2,61631.619999999995,2
TPWEB_01181,Charity Abuse; Third-Party Payment Web,2,61594.03,1
CHARITY_00113,Charity Abuse,6,61468.770000000004,3
CHARITY_00002,Charity Abuse; Third-Party Payment Web,1,61358.44,1
CHARITY_01114,Charity Abuse; Third-Party Payment Web,3,61250.73,2
TPWEB_00539,Charity Abuse; Third-Party Payment Web,3,61250.73,2
CHARITY_00118,Charity Abuse; Third-Party Payment Web,2,61235.13,2
TPWEB_00059,Charity Abuse; Third-Party Payment Web,2,61235.13,2
TPWEB_00388,Third-Party Payment Web,3,61196.630000000005,3
TPWEB_00584,Charity Abuse; Third-Party Payment Web,1,61154.18,1
CHARITY_01410,Charity Abuse; Third-Party Payment Web,1,61154.18,1
TPWEB_01032,Charity Abuse; Third-Party Payment Web,2,61089.36,2
TPWEB_00657,Third-Party Payment Web,1,61038.12,1
CHARITY_02558,Charity Abuse; Funnel Account Network,2,61033.0,2
TPWEB_00167,Money Mule Network; Third-Party Payment Web,1,61030.03,1
CHARITY_01419,Charity Abuse; Third-Party Payment Web,3,61004.090000000004,2
TPWEB_00682,Charity Abuse; Third-Party Payment Web,3,61004.090000000004,2
CHARITY_02420,Charity Abuse; Third-Party Payment Web,3,60990.060000000005,3
TPWEB_01026,Third-Party Payment Web,1,60922.34,1
CHARITY_01910,Charity Abuse; Third-Party Payment Web,1,60905.64,1
TPWEB_01317,Third-Party Payment Web,2,60880.42,2
TPWEB_01089,Third-Party Payment Web,2,60877.49,2
CHARITY_01591,Charity Abuse; Third-Party Payment Web,2,60860.43,2
CHARITY_01422,Charity Abuse; Money Mule Network,1,60829.63,1
MULE_00059,Charity Abuse; Money Mule Network,1,60829.63,1
CHARITY_00724,Charity Abuse; Third-Party Payment Web,1,60810.48,1
TPWEB_01537,Charity Abuse; Third-Party Payment Web,1,60810.48,1
TPWEB_00705,Charity Abuse; Third-Party Payment Web,2,60810.22,2
CHARITY_01474,Charity Abuse; Third-Party Payment Web,2,60810.22,2
TPWEB_01175,Charity Abuse; Third-Party Payment Web,1,60795.45,1
CHARITY_01575,Charity Abuse; Third-Party Payment Web,1,60795.45,1
CHARITY_01597,Charity Abuse; Third-Party Payment Web,1,60766.62,1
CHARITY_01145,Charity Abuse,7,60738.36,3
TPWEB_00194,Third-Party Payment Web,1,60538.16,1
TPWEB_00526,Charity Abuse; Third-Party Payment Web,1,60474.66,1
TPWEB_01419,Third-Party Payment Web,1,60391.29,1
TPWEB_01148,Charity Abuse; Third-Party Payment Web,2,60360.11,2
CHARITY_02335,Charity Abuse; Third-Party Payment Web,2,60360.11,2
MULE_00082,Money Mule Network; Third-Party Payment Web,1,60311.64,1
TPWEB_00357,Money Mule Network; Third-Party Payment Web,1,60311.64,1
CHARITY_02727,Charity Abuse; Third-Party Payment Web,2,60305.86,1
TPWEB_01596,Third-Party Payment Web,1,60301.82,1
TPWEB_01129,Third-Party Payment Web,1,60256.7,1
TPWEB_00679,Third-Party Payment Web,2,60226.69,2
TPWEB_01287,Third-Party Payment Web,1,60203.68,1
TPWEB_01077,Third-Party Payment Web,1,60144.41,1
CHARITY_00277,Charity Abuse,4,60017.81,4
CHARITY_01983,Charity Abuse; Third-Party Payment Web,2,59987.26,2
TPWEB_01324,Third-Party Payment Web,1,59948.17,1
CHARITY_01757,Charity Abuse; Third-Party Payment Web,2,59902.36,2
