customer_id,age,pep_flag,occupation,industry,account_type,kyc_level,income_bracket,customer_since_days,home_city,home_lat,home_lon,shared_kyc_id,shared_phone_hash,shared_email_hash
C2371,26,0,salaried,hospitality,current,high,medium,718,Chandigarh,30.7333,76.7794,,,
C2372,26,0,unemployed,healthcare,retail,low,low,2867,Delhi,28.6139,77.209,,,
C2373,28,0,unemployed,manufacturing,business,low,low,2951,Bangalore,12.9716,77.5946,,,
C2374,63,0,student,education,retail,medium,low,634,Bangalore,12.9716,77.5946,,,
C2375,62,0,salaried,hospitality,retail,low,medium,2259,Chennai,13.0827,80.2707,,,
C2376,41,0,salaried,retail,savings,medium,high,800,Delhi,28.6139,77.209,,,
C2377,38,0,retired,technology,current,high,high,2857,Mysuru,12.2958,76.6394,,,
C2378,23,0,self_employed,technology,corporate,high,high,1804,Lucknow,26.8467,80.9462,,,
C2379,24,0,self_employed,retail,savings,high,low,3464,Chandigarh,30.7333,76.7794,,,
C2380,21,0,self_employed,education,savings,medium,medium,524,Surat,21.1702,72.8311,,,
C2381,60,0,government_employee,technology,savings,high,high,1457,Surat,21.1702,72.8311,,,
C2382,58,0,salaried,manufacturing,retail,medium,low,2845,Delhi,28.6139,77.209,,,
C2383,22,0,retired,construction,corporate,medium,medium,1664,Chandigarh,30.7333,76.7794,,PHONE_00012,
C2384,55,0,salaried,education,current,high,medium,1911,Chennai,13.0827,80.2707,,,
C2385,26,0,salaried,technology,retail,medium,low,3390,Jaipur,26.9124,75.7873,,,
C2386,30,0,self_employed,hospitality,corporate,high,low,2136,Hyderabad,17.385,78.4867,,,
C2387,48,0,freelancer,technology,current,medium,medium,783,Delhi,28.6139,77.209,,,
C2388,42,0,unemployed,real_estate,corporate,high,medium,3034,Surat,21.1702,72.8311,,,
C2389,48,0,salaried,construction,savings,high,medium,3220,Indore,22.7196,75.8577,,,
C2390,25,0,business_owner,technology,retail,low,medium,285,Mumbai,19.076,72.8777,,,
C2391,57,0,self_employed,real_estate,savings,high,low,1939,Delhi,28.6139,77.209,,,
C2392,54,1,self_employed,education,savings,medium,medium,2998,Mumbai,19.076,72.8777,,,
C2393,55,0,salaried,construction,corporate,high,high,1898,Kolkata,22.5726,88.3639,,,
C2394,52,0,salaried,construction,current,high,low,2097,Kolkata,22.5726,88.3639,,,
C2395,39,0,salaried,retail,retail,medium,medium,1153,Delhi,28.6139,77.209,,,
C2396,44,0,self_employed,unknown,corporate,high,high,514,Belgaum,15.8497,74.4977,,,
C2397,28,0,student,education,current,medium,high,704,Bangalore,12.9716,77.5946,,,
C2398,64,0,salaried,retail,retail,medium,medium,789,Kolkata,22.5726,88.3639,,,
C2399,58,0,salaried,technology,business,low,medium,3148,Kolkata,22.5726,88.3639,,,
C2400,36,0,student,unknown,corporate,medium,high,188,Jaipur,26.9124,75.7873,,,
C2401,66,0,self_employed,unknown,corporate,low,high,2686,Mysuru,12.2958,76.6394,,,
C2402,27,0,salaried,healthcare,corporate,medium,medium,90,Bangalore,12.9716,77.5946,,,
C2403,66,0,student,manufacturing,business,high,low,3621,Mysuru,12.2958,76.6394,,,
C2404,44,0,unemployed,technology,savings,medium,low,3087,Lucknow,26.8467,80.9462,,,
C2405,23,0,government_employee,construction,savings,low,medium,3598,Hyderabad,17.385,78.4867,,,
C2406,28,0,business_owner,manufacturing,current,medium,high,2571,Mumbai,19.076,72.8777,KYC_00056,,
C2407,56,0,student,retail,retail,high,medium,2299,Kolkata,22.5726,88.3639,,,
C2408,49,0,student,technology,retail,medium,medium,2116,Hyderabad,17.385,78.4867,,,
C2409,39,0,freelancer,manufacturing,retail,high,high,1679,Mumbai,19.076,72.8777,,,
C2410,53,0,student,finance,savings,low,medium,3564,Mumbai,19.076,72.8777,,,
C2411,52,0,salaried,education,corporate,medium,low,908,Delhi,28.6139,77.209,,,
C2412,41,0,self_employed,manufacturing,retail,medium,low,931,Delhi,28.6139,77.209,,,
C2413,66,1,salaried,healthcare,savings,medium,medium,1903,Belgaum,15.8497,74.4977,KYC_00016,,
C2414,42,0,business_owner,construction,savings,medium,medium,3411,Bangalore,12.9716,77.5946,,,
C2415,46,0,salaried,manufacturing,retail,high,low,1091,Delhi,28.6139,77.209,,,
C2416,69,0,business_owner,finance,savings,high,low,775,Coimbatore,11.0168,76.9558,,,
C2417,65,0,business_owner,technology,savings,medium,medium,1572,Mumbai,19.076,72.8777,,,
C2418,63,0,business_owner,finance,savings,medium,low,399,Delhi,28.6139,77.209,,,
C2419,56,0,business_owner,healthcare,savings,medium,medium,2489,Kolkata,22.5726,88.3639,,,
C2420,69,0,government_employee,hospitality,retail,high,high,2843,Delhi,28.6139,77.209,,,
C2421,55,0,retired,retail,business,high,high,2257,Bangalore,12.9716,77.5946,,,
C2422,40,0,freelancer,education,current,medium,low,1334,Delhi,28.6139,77.209,KYC_00003,,
C2423,53,0,freelancer,retail,corporate,medium,medium,275,Kolkata,22.5726,88.3639,,,
C2424,67,0,salaried,technology,retail,high,high,1989,Pune,18.5204,73.8567,,,EMAIL_00003
C2425,65,0,salaried,finance,business,low,medium,911,Belgaum,15.8497,74.4977,,,
C2426,45,0,self_employed,finance,business,medium,medium,123,Surat,21.1702,72.8311,,,
C2427,21,0,self_employed,hospitality,business,medium,medium,2776,Mumbai,19.076,72.8777,,,
C2428,66,0,retired,technology,retail,medium,high,472,Coimbatore,11.0168,76.9558,,,
C2429,44,0,unemployed,retail,retail,high,medium,3414,Hyderabad,17.385,78.4867,,,
C2430,23,0,unemployed,education,retail,medium,high,2419,Bhopal,23.2599,77.4126,KYC_00000,,
C2431,54,0,salaried,finance,savings,high,low,1410,Chennai,13.0827,80.2707,,,
C2432,33,0,self_employed,retail,retail,medium,medium,2890,Bangalore,12.9716,77.5946,,,
C2433,29,0,business_owner,finance,savings,high,medium,475,Kolkata,22.5726,88.3639,,,
C2434,44,0,unemployed,manufacturing,savings,high,low,2845,Surat,21.1702,72.8311,,,
C2435,24,0,self_employed,unknown,corporate,medium,medium,924,Bangalore,12.9716,77.5946,,,
C2436,39,0,government_employee,education,savings,medium,high,2086,Bangalore,12.9716,77.5946,,,
C2437,60,0,self_employed,hospitality,savings,medium,medium,2963,Hyderabad,17.385,78.4867,,,
C2438,40,0,retired,construction,savings,medium,medium,358,Delhi,28.6139,77.209,,,
C2439,65,0,retired,finance,corporate,medium,medium,2357,Agra,27.1767,78.0081,,,
C2440,59,0,business_owner,hospitality,savings,low,medium,1892,Mysuru,12.2958,76.6394,,,
C2441,30,1,salaried,manufacturing,retail,high,low,2250,Ahmedabad,23.0225,72.5714,KYC_00022,,
C2442,47,0,unemployed,technology,savings,medium,medium,3313,Indore,22.7196,75.8577,,,
C2443,60,0,business_owner,unknown,retail,medium,medium,2748,Pune,18.5204,73.8567,,,
C2444,34,0,salaried,hospitality,business,medium,low,1432,Bangalore,12.9716,77.5946,,,
C2445,62,0,unemployed,construction,current,high,low,2061,Belgaum,15.8497,74.4977,,,
C2446,22,0,self_employed,education,corporate,low,high,2168,Bangalore,12.9716,77.5946,,,
C2447,44,0,student,hospitality,retail,medium,low,1555,Pune,18.5204,73.8567,,,
C2448,28,0,student,finance,retail,medium,medium,797,Jaipur,26.9124,75.7873,KYC_00057,,
C2449,48,0,self_employed,education,retail,low,high,1998,Hyderabad,17.385,78.4867,,,
C2450,32,0,government_employee,hospitality,business,high,high,2659,Kolkata,22.5726,88.3639,,,
C2451,24,0,salaried,hospitality,retail,low,medium,2736,Delhi,28.6139,77.209,,,
C2452,46,0,student,finance,savings,high,low,716,Pune,18.5204,73.8567,,,
C2453,33,0,business_owner,real_estate,business,medium,low,3604,Bangalore,12.9716,77.5946,,,
C2454,58,0,salaried,unknown,corporate,high,medium,1535,Raipur,21.2514,81.6296,,,
C2455,69,0,retired,finance,current,high,low,656,Ahmedabad,23.0225,72.5714,,,
C2456,61,0,salaried,manufacturing,current,medium,high,3344,Kolkata,22.5726,88.3639,,,
C2457,36,0,salaried,technology,current,low,medium,670,Mysuru,12.2958,76.6394,,,
C2458,52,0,freelancer,education,retail,low,low,63,Delhi,28.6139,77.209,KYC_00040,,
C2459,28,0,self_employed,manufacturing,retail,medium,low,2193,Bangalore,12.9716,77.5946,,,
C2460,46,0,self_employed,real_estate,retail,medium,medium,2036,Jaipur,26.9124,75.7873,,,
C2461,29,0,student,technology,retail,high,low,404,Coimbatore,11.0168,76.9558,,,
C2462,47,0,business_owner,construction,current,medium,low,2841,Bangalore,12.9716,77.5946,KYC_00033,,
C2463,24,0,self_employed,finance,savings,low,medium,165,Kolkata,22.5726,88.3639,KYC_00017,,
C2464,24,0,freelancer,hospitality,current,low,medium,2201,Ahmedabad,23.0225,72.5714,,,
C2465,55,0,salaried,construction,current,medium,medium,554,Pune,18.5204,73.8567,,,
C2466,50,0,student,technology,business,high,high,857,Mumbai,19.076,72.8777,KYC_00000,,
C2467,23,0,salaried,manufacturing,retail,medium,low,3102,Ahmedabad,23.0225,72.5714,,,
C2468,58,0,freelancer,unknown,savings,medium,medium,2672,Delhi,28.6139,77.209,,,
C2469,47,0,retired,hospitality,retail,high,low,491,Kolkata,22.5726,88.3639,KYC_00033,,
C2470,26,0,freelancer,manufacturing,retail,medium,medium,103,Surat,21.1702,72.8311,,,
C2471,49,0,business_owner,unknown,retail,medium,medium,3298,Belgaum,15.8497,74.4977,,,
C2472,29,0,government_employee,real_estate,savings,medium,medium,662,Chennai,13.0827,80.2707,,,
C2473,52,0,business_owner,real_estate,savings,high,medium,2478,Indore,22.7196,75.8577,,,
C2474,65,0,freelancer,retail,corporate,high,low,2051,Mumbai,19.076,72.8777,,,
C2475,59,0,salaried,retail,current,medium,high,405,Pune,18.5204,73.8567,,,
C2476,22,0,self_employed,real_estate,retail,medium,medium,821,Indore,22.7196,75.8577,,,
C2477,31,0,freelancer,construction,savings,low,medium,870,Bangalore,12.9716,77.5946,,,
C2478,39,0,self_employed,finance,business,high,high,2602,Ahmedabad,23.0225,72.5714,,,
C2479,36,0,salaried,technology,current,high,low,986,Delhi,28.6139,77.209,,,
C2480,26,0,business_owner,retail,corporate,medium,medium,2343,Coimbatore,11.0168,76.9558,KYC_00055,,
C2481,54,0,salaried,education,retail,high,medium,291,Kolkata,22.5726,88.3639,,,
C2482,66,0,salaried,technology,business,medium,medium,710,Patna,25.5941,85.1376,,,
C2483,50,0,government_employee,construction,savings,medium,medium,2497,Chennai,13.0827,80.2707,,,
C2484,38,0,salaried,real_estate,savings,medium,medium,3259,Mumbai,19.076,72.8777,,,
C2485,36,0,unemployed,healthcare,retail,low,high,1838,Mumbai,19.076,72.8777,,,
C2486,23,0,salaried,technology,business,high,medium,2374,Patna,25.5941,85.1376,,,
C2487,26,0,government_employee,construction,savings,medium,low,1500,Ahmedabad,23.0225,72.5714,,,
C2488,24,0,salaried,education,savings,medium,medium,301,Ahmedabad,23.0225,72.5714,,,
C2489,69,0,self_employed,construction,retail,high,medium,3466,Pune,18.5204,73.8567,,,
C2490,51,0,business_owner,retail,retail,high,medium,276,Chennai,13.0827,80.2707,,,
C2491,28,0,business_owner,healthcare,savings,low,medium,883,Bangalore,12.9716,77.5946,,,
C2492,49,0,retired,manufacturing,business,low,medium,2965,Jaipur,26.9124,75.7873,,,
C2493,30,0,salaried,unknown,retail,medium,medium,3203,Coimbatore,11.0168,76.9558,,,
C2494,62,0,retired,real_estate,savings,medium,high,801,Mysuru,12.2958,76.6394,,,
C2495,50,0,salaried,technology,retail,medium,medium,570,Pune,18.5204,73.8567,,,
C2496,40,0,self_employed,manufacturing,corporate,medium,medium,1206,Hyderabad,17.385,78.4867,,,
C2497,40,0,salaried,construction,current,high,low,1713,Kolkata,22.5726,88.3639,,,
C2498,38,0,student,retail,savings,high,low,1432,Delhi,28.6139,77.209,,,
C2499,53,0,retired,technology,corporate,medium,medium,1484,Bangalore,12.9716,77.5946,,,
C2500,62,0,salaried,unknown,retail,medium,low,2012,Mumbai,19.076,72.8777,,,
C2501,68,0,salaried,retail,corporate,low,medium,1921,Indore,22.7196,75.8577,,,
C2502,34,0,government_employee,unknown,retail,high,high,2237,Mumbai,19.076,72.8777,,,
C2503,25,0,student,technology,retail,high,low,375,Belgaum,15.8497,74.4977,,,
C2504,57,0,business_owner,real_estate,savings,high,medium,2087,Mumbai,19.076,72.8777,,,
C2505,49,0,unemployed,technology,savings,low,low,296,Delhi,28.6139,77.209,,,
C2506,47,0,student,finance,retail,medium,medium,3585,Bangalore,12.9716,77.5946,,,
C2507,55,0,government_employee,technology,retail,medium,low,682,Chennai,13.0827,80.2707,,,
C2508,55,0,self_employed,construction,current,high,medium,1507,Ahmedabad,23.0225,72.5714,,,EMAIL_00006
C2509,54,0,salaried,finance,retail,medium,low,1365,Kolkata,22.5726,88.3639,,,
C2510,27,1,freelancer,finance,savings,low,low,2955,Bangalore,12.9716,77.5946,,,
C2511,37,0,salaried,manufacturing,savings,medium,low,1116,Ahmedabad,23.0225,72.5714,,,EMAIL_00006
C2512,32,0,government_employee,finance,savings,high,high,2969,Mysuru,12.2958,76.6394,,,
C2513,24,0,salaried,healthcare,savings,medium,medium,2895,Mumbai,19.076,72.8777,,,
C2514,65,0,self_employed,manufacturing,corporate,high,medium,1283,Patna,25.5941,85.1376,,,
C2515,29,1,salaried,unknown,retail,low,medium,3481,Delhi,28.6139,77.209,,,
C2516,48,0,student,construction,retail,medium,medium,3019,Bangalore,12.9716,77.5946,,,
C2517,56,0,self_employed,real_estate,savings,medium,medium,2395,Ahmedabad,23.0225,72.5714,,,
C2518,22,0,salaried,real_estate,retail,high,medium,51,Kolkata,22.5726,88.3639,,,
C2519,53,0,self_employed,retail,business,medium,high,2050,Bangalore,12.9716,77.5946,,,
C2520,68,0,student,healthcare,savings,high,low,2959,Mumbai,19.076,72.8777,KYC_00021,,
C2521,61,0,salaried,unknown,retail,medium,medium,2939,Delhi,28.6139,77.209,,,
C2522,38,0,salaried,manufacturing,savings,medium,medium,1671,Mysuru,12.2958,76.6394,,,
C2523,29,0,business_owner,unknown,retail,medium,high,163,Mumbai,19.076,72.8777,,,
C2524,49,0,salaried,technology,retail,low,high,1734,Lucknow,26.8467,80.9462,,,
C2525,49,0,self_employed,manufacturing,retail,medium,low,2415,Delhi,28.6139,77.209,,,
C2526,53,0,retired,hospitality,retail,high,low,1376,Delhi,28.6139,77.209,KYC_00043,,
C2527,59,0,salaried,finance,current,medium,medium,2972,Indore,22.7196,75.8577,,,
C2528,54,0,government_employee,unknown,savings,medium,low,1277,Mysuru,12.2958,76.6394,,,
C2529,51,0,self_employed,finance,corporate,low,high,1200,Kolkata,22.5726,88.3639,,,
C2530,42,0,business_owner,finance,savings,medium,medium,3384,Mumbai,19.076,72.8777,,,
C2531,55,0,government_employee,education,savings,low,high,1989,Ahmedabad,23.0225,72.5714,,,
C2532,60,0,government_employee,retail,retail,low,low,434,Hyderabad,17.385,78.4867,,,
C2533,21,0,salaried,manufacturing,retail,low,high,1823,Delhi,28.6139,77.209,,,
C2534,69,0,self_employed,hospitality,corporate,high,medium,3019,Mysuru,12.2958,76.6394,,,
C2535,29,0,freelancer,healthcare,corporate,medium,medium,427,Agra,27.1767,78.0081,,,
C2536,67,0,unemployed,hospitality,retail,medium,low,483,Bangalore,12.9716,77.5946,,,
C2537,62,0,unemployed,manufacturing,savings,medium,high,2743,Mumbai,19.076,72.8777,,,
C2538,42,0,business_owner,technology,corporate,high,medium,652,Jaipur,26.9124,75.7873,,,
C2539,62,0,salaried,construction,retail,medium,high,3025,Bangalore,12.9716,77.5946,,,
C2540,22,0,salaried,real_estate,current,medium,high,3425,Kolkata,22.5726,88.3639,KYC_00009,,
C2541,48,0,unemployed,retail,retail,medium,medium,3124,Delhi,28.6139,77.209,,,
C2542,26,0,unemployed,manufacturing,corporate,low,high,3352,Delhi,28.6139,77.209,,,
C2543,34,0,salaried,education,retail,high,low,774,Raipur,21.2514,81.6296,,,
C2544,52,0,self_employed,manufacturing,corporate,high,low,967,Mumbai,19.076,72.8777,,,
C2545,66,0,salaried,hospitality,savings,low,medium,1776,Chennai,13.0827,80.2707,,,
C2546,54,0,government_employee,manufacturing,savings,high,low,2918,Chennai,13.0827,80.2707,,,
C2547,52,0,self_employed,technology,business,low,low,332,Mumbai,19.076,72.8777,,,
C2548,58,0,self_employed,retail,savings,medium,low,774,Chennai,13.0827,80.2707,,,
C2549,35,0,business_owner,unknown,savings,high,low,1014,Delhi,28.6139,77.209,,,
C2550,57,0,business_owner,hospitality,retail,medium,high,2497,Delhi,28.6139,77.209,,,EMAIL_00002
C2551,62,0,self_employed,finance,retail,medium,medium,2636,Mumbai,19.076,72.8777,,,
C2552,60,0,business_owner,unknown,current,high,low,2413,Coimbatore,11.0168,76.9558,,,
C2553,35,0,self_employed,technology,savings,medium,low,1233,Pune,18.5204,73.8567,,,
C2554,53,0,unemployed,retail,current,medium,medium,1841,Mumbai,19.076,72.8777,,,
C2555,26,0,freelancer,education,retail,medium,medium,2445,Bangalore,12.9716,77.5946,,,
C2556,57,0,student,unknown,retail,high,medium,920,Kolkata,22.5726,88.3639,,,
C2557,53,0,salaried,hospitality,business,medium,high,1739,Hyderabad,17.385,78.4867,,,
C2558,41,0,salaried,hospitality,business,high,low,2313,Pune,18.5204,73.8567,,,
C2559,53,0,retired,finance,current,medium,low,1830,Chandigarh,30.7333,76.7794,,,
C2560,62,0,government_employee,retail,current,medium,low,1008,Delhi,28.6139,77.209,,,
C2561,58,0,salaried,finance,savings,high,high,1378,Lucknow,26.8467,80.9462,,,
C2562,40,0,salaried,finance,retail,low,medium,3648,Indore,22.7196,75.8577,,,
C2563,60,0,salaried,healthcare,savings,high,medium,1303,Mumbai,19.076,72.8777,,,
C2564,54,0,government_employee,construction,current,medium,medium,3010,Chennai,13.0827,80.2707,,,
C2565,50,0,self_employed,finance,current,high,low,1956,Bangalore,12.9716,77.5946,,,
C2566,43,0,self_employed,finance,current,high,medium,160,Pune,18.5204,73.8567,,,
C2567,26,0,government_employee,healthcare,savings,medium,low,680,Bangalore,12.9716,77.5946,,,
C2568,24,0,salaried,healthcare,corporate,medium,high,1666,Pune,18.5204,73.8567,,,
C2569,67,0,business_owner,retail,savings,medium,high,828,Bangalore,12.9716,77.5946,,,
C2570,66,0,unemployed,real_estate,retail,medium,medium,3460,Bhopal,23.2599,77.4126,,,
C2571,40,0,self_employed,real_estate,corporate,low,medium,2585,Jaipur,26.9124,75.7873,,,
C2572,30,0,salaried,retail,retail,medium,low,1902,Chennai,13.0827,80.2707,,,
C2573,69,0,salaried,hospitality,savings,medium,medium,750,Kolkata,22.5726,88.3639,KYC_00014,,
C2574,40,0,business_owner,retail,retail,medium,medium,726,Delhi,28.6139,77.209,KYC_00026,,
C2575,41,0,salaried,real_estate,retail,medium,low,2741,Chennai,13.0827,80.2707,,,
C2576,57,0,self_employed,retail,retail,medium,high,487,Bangalore,12.9716,77.5946,,,
C2577,32,0,salaried,construction,savings,high,low,78,Mumbai,19.076,72.8777,,,
C2578,22,0,student,healthcare,retail,medium,medium,319,Patna,25.5941,85.1376,,,
C2579,21,1,salaried,technology,retail,medium,low,174,Lucknow,26.8467,80.9462,,,
C2580,57,0,student,construction,corporate,medium,medium,2009,Delhi,28.6139,77.209,,,
C2581,69,0,salaried,technology,savings,low,medium,3432,Indore,22.7196,75.8577,,,
C2582,54,0,salaried,finance,retail,medium,medium,2750,Patna,25.5941,85.1376,KYC_00025,,
C2583,35,0,business_owner,finance,savings,medium,low,911,Delhi,28.6139,77.209,,,EMAIL_00010
C2584,54,0,freelancer,technology,savings,low,low,1362,Delhi,28.6139,77.209,,,
C2585,69,0,business_owner,construction,business,high,medium,337,Hyderabad,17.385,78.4867,,,
C2586,29,0,retired,technology,retail,medium,high,2886,Ahmedabad,23.0225,72.5714,,,
C2587,22,0,business_owner,manufacturing,business,low,low,1044,Lucknow,26.8467,80.9462,,,
C2588,37,0,self_employed,healthcare,savings,high,medium,2495,Mumbai,19.076,72.8777,,,
C2589,36,0,self_employed,manufacturing,business,low,medium,1666,Mysuru,12.2958,76.6394,,,
C2590,25,0,student,technology,retail,medium,medium,1944,Hyderabad,17.385,78.4867,,,
C2591,53,0,salaried,finance,retail,medium,low,3335,Agra,27.1767,78.0081,,,
C2592,69,0,unemployed,retail,savings,low,low,347,Mumbai,19.076,72.8777,,,
C2593,47,1,government_employee,healthcare,business,medium,low,926,Delhi,28.6139,77.209,,,
C2594,39,0,student,finance,savings,medium,medium,310,Kolkata,22.5726,88.3639,,,
C2595,28,0,freelancer,construction,corporate,medium,low,1880,Bangalore,12.9716,77.5946,,,
C2596,63,0,student,construction,retail,medium,low,3344,Chennai,13.0827,80.2707,KYC_00049,,
C2597,41,0,salaried,retail,savings,medium,medium,1485,Raipur,21.2514,81.6296,,,
C2598,28,0,salaried,education,retail,low,medium,2543,Delhi,28.6139,77.209,,,
C2599,39,0,salaried,technology,business,medium,low,3371,Jaipur,26.9124,75.7873,,,
C2600,50,0,salaried,unknown,savings,low,medium,3245,Jaipur,26.9124,75.7873,,,
C2601,23,0,salaried,hospitality,current,medium,high,2464,Bangalore,12.9716,77.5946,,,
C2602,56,0,government_employee,finance,retail,medium,medium,3282,Chennai,13.0827,80.2707,,,
C2603,46,0,self_employed,unknown,retail,high,high,597,Bangalore,12.9716,77.5946,,,
C2604,30,0,salaried,hospitality,business,medium,high,1883,Bangalore,12.9716,77.5946,,,
C2605,22,0,unemployed,healthcare,retail,medium,low,2414,Pune,18.5204,73.8567,,,
C2606,62,0,self_employed,hospitality,business,medium,medium,1272,Ahmedabad,23.0225,72.5714,,,
C2607,26,0,salaried,hospitality,current,medium,medium,1188,Chandigarh,30.7333,76.7794,,,
C2608,39,1,self_employed,unknown,retail,high,low,3123,Mumbai,19.076,72.8777,,,
C2609,39,0,business_owner,technology,corporate,high,medium,2554,Indore,22.7196,75.8577,,,
C2610,43,0,self_employed,real_estate,savings,medium,low,1265,Raipur,21.2514,81.6296,,,
C2611,32,0,unemployed,real_estate,retail,medium,low,3454,Delhi,28.6139,77.209,,,
C2612,55,0,unemployed,unknown,retail,medium,high,1072,Chennai,13.0827,80.2707,,,
C2613,61,0,unemployed,retail,current,low,low,2538,Surat,21.1702,72.8311,,,
C2614,67,0,government_employee,manufacturing,retail,low,medium,732,Mumbai,19.076,72.8777,,,
C2615,33,0,student,real_estate,retail,medium,medium,3631,Bangalore,12.9716,77.5946,,,
C2616,30,0,salaried,technology,corporate,high,low,1757,Delhi,28.6139,77.209,,,
C2617,69,0,student,technology,savings,low,medium,1882,Chennai,13.0827,80.2707,,,
C2618,42,0,business_owner,retail,savings,medium,low,2062,Mumbai,19.076,72.8777,,,EMAIL_00008
C2619,63,0,retired,technology,retail,high,medium,862,Mumbai,19.076,72.8777,,,
C2620,58,0,freelancer,technology,retail,medium,high,1735,Bangalore,12.9716,77.5946,,,
C2621,38,0,salaried,manufacturing,retail,low,medium,718,Delhi,28.6139,77.209,,,
C2622,68,0,self_employed,manufacturing,retail,high,medium,3186,Bangalore,12.9716,77.5946,,,
C2623,69,0,salaried,real_estate,business,low,medium,2768,Surat,21.1702,72.8311,,,
C2624,49,0,freelancer,retail,retail,high,medium,899,Chennai,13.0827,80.2707,,,
C2625,55,0,business_owner,technology,retail,medium,low,3275,Ahmedabad,23.0225,72.5714,,,
C2626,23,0,student,healthcare,corporate,high,medium,2631,Delhi,28.6139,77.209,,,
C2627,21,0,freelancer,retail,corporate,medium,low,2571,Delhi,28.6139,77.209,,,EMAIL_00005
C2628,28,0,student,education,retail,low,high,3147,Mysuru,12.2958,76.6394,,,
C2629,61,0,student,healthcare,retail,low,medium,238,Coimbatore,11.0168,76.9558,,,
C2630,58,0,self_employed,real_estate,retail,medium,high,2215,Bhopal,23.2599,77.4126,,,
C2631,61,0,self_employed,construction,current,medium,medium,2362,Coimbatore,11.0168,76.9558,,,
C2632,38,0,self_employed,real_estate,business,low,medium,995,Jaipur,26.9124,75.7873,,,
C2633,63,0,government_employee,finance,savings,medium,medium,1647,Bangalore,12.9716,77.5946,,,
C2634,36,0,business_owner,education,savings,low,low,357,Jaipur,26.9124,75.7873,,,
C2635,66,0,self_employed,hospitality,retail,medium,low,2067,Ahmedabad,23.0225,72.5714,,,
C2636,60,0,business_owner,retail,current,high,medium,1970,Bangalore,12.9716,77.5946,,,
C2637,33,0,salaried,retail,business,medium,medium,680,Hyderabad,17.385,78.4867,,,
C2638,21,0,student,technology,current,medium,medium,1996,Delhi,28.6139,77.209,,,
C2639,29,0,salaried,education,current,low,medium,313,Pune,18.5204,73.8567,,,
C2640,64,0,salaried,real_estate,business,high,low,355,Kolkata,22.5726,88.3639,,,
C2641,37,0,self_employed,healthcare,corporate,medium,medium,248,Pune,18.5204,73.8567,,,
C2642,38,0,salaried,real_estate,savings,low,low,1046,Bangalore,12.9716,77.5946,,,
C2643,46,0,freelancer,retail,savings,high,medium,3117,Delhi,28.6139,77.209,,,
C2644,61,0,business_owner,retail,current,medium,high,130,Delhi,28.6139,77.209,,,
C2645,63,0,government_employee,retail,retail,low,medium,409,Chennai,13.0827,80.2707,,,
C2646,48,0,government_employee,hospitality,retail,medium,medium,2494,Bhopal,23.2599,77.4126,,,
C2647,26,1,student,manufacturing,current,low,low,3600,Delhi,28.6139,77.209,,,
C2648,33,0,salaried,construction,retail,high,medium,948,Mumbai,19.076,72.8777,,,
C2649,67,0,business_owner,manufacturing,savings,medium,low,3435,Delhi,28.6139,77.209,,,
C2650,60,0,business_owner,manufacturing,corporate,high,medium,521,Mumbai,19.076,72.8777,,,
C2651,29,0,salaried,finance,retail,high,low,1798,Chennai,13.0827,80.2707,,,
C2652,68,0,salaried,manufacturing,savings,medium,low,2510,Ahmedabad,23.0225,72.5714,,,
C2653,57,0,salaried,technology,savings,medium,medium,400,Mysuru,12.2958,76.6394,,,
C2654,55,0,self_employed,construction,business,medium,medium,2762,Ahmedabad,23.0225,72.5714,,,
C2655,69,0,government_employee,education,current,medium,medium,581,Mumbai,19.076,72.8777,,,
C2656,30,0,government_employee,retail,business,high,low,2157,Delhi,28.6139,77.209,KYC_00034,,
C2657,64,0,salaried,finance,savings,medium,medium,1222,Delhi,28.6139,77.209,,,
C2658,45,0,salaried,retail,business,medium,low,364,Pune,18.5204,73.8567,,,
C2659,69,0,salaried,unknown,retail,medium,low,3636,Delhi,28.6139,77.209,,,
C2660,41,0,salaried,manufacturing,retail,medium,medium,1334,Chennai,13.0827,80.2707,,,
C2661,47,0,government_employee,technology,retail,medium,low,1939,Chennai,13.0827,80.2707,,,
C2662,21,0,salaried,real_estate,retail,medium,high,3496,Delhi,28.6139,77.209,,,
C2663,44,0,salaried,healthcare,retail,medium,low,544,Jaipur,26.9124,75.7873,,,
C2664,67,0,salaried,unknown,savings,medium,high,2861,Jaipur,26.9124,75.7873,,,
C2665,67,0,government_employee,retail,savings,low,medium,420,Ahmedabad,23.0225,72.5714,,,
C2666,42,0,retired,technology,corporate,high,medium,1404,Kolkata,22.5726,88.3639,,,
C2667,59,0,student,finance,retail,medium,low,2411,Ahmedabad,23.0225,72.5714,,,
C2668,32,0,salaried,finance,savings,low,low,1261,Agra,27.1767,78.0081,,,
C2669,35,0,freelancer,retail,retail,low,medium,1066,Agra,27.1767,78.0081,,,
C2670,44,0,business_owner,healthcare,business,medium,low,2301,Surat,21.1702,72.8311,,,
C2671,37,0,self_employed,manufacturing,retail,medium,medium,2127,Patna,25.5941,85.1376,,,
C2672,36,0,salaried,technology,retail,medium,low,1640,Bangalore,12.9716,77.5946,,,
C2673,60,0,salaried,unknown,retail,medium,low,1104,Kolkata,22.5726,88.3639,,,
C2674,60,0,business_owner,education,current,medium,low,3342,Hyderabad,17.385,78.4867,,,
